"username","date","retweets","favorites","text","geo","mentions","hashtags","id","permalink","emoji"
"bayo_xxi","2020-04-19 19:22","0","0","im still here 😠","","","","1252060107937988609","https://twitter.com/bayo_xxi/status/1252060107937988609","😠"
"ChiefCovfefe","2020-04-19 19:22","0","0","GOP Crime cartel.","","","","1252060094461808640","https://twitter.com/ChiefCovfefe/status/1252060094461808640",""
"goddessJ26","2020-04-19 19:22","0","0","They better have sent😠","","","","1252060066720735237","https://twitter.com/goddessJ26/status/1252060066720735237","😠"
"valeriealope","2020-04-19 19:22","0","0","watching Aladdin & i’m crying.  jasmine loved aladdin for who he was & not what he had. I’M JASMINE Y’ALL now where is my aladdin??!!! 😠😠","","","","1252060055748280320","https://twitter.com/valeriealope/status/1252060055748280320","😠 ❤️"
"DASHAxMET","2020-04-19 19:22","0","0","GMW ANGZY CORONA 😠","","","","1252060020931350528","https://twitter.com/DASHAxMET/status/1252060020931350528","😠"
"crfcamilinha","2020-04-19 19:22","0","0","mt triste 🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳https://twitter.com/lincao22/status/1252059319081873414 …","","","","1252059952165851136","https://twitter.com/crfcamilinha/status/1252059952165851136","🥳 🥳 🥳 🥳 🥳 🥳 🥳 🥳 🥳 🥳 🥳 🥳 🥳 🥳 🥳 🥳 🥳 🥳 🥳 🥳 🥳 🥳 🥳 🥳"
"el_gwap_walters","2020-04-19 19:22","1","0","@easyJet how long for these refunds😠","","@easyJet","","1252059946704830465","https://twitter.com/el_gwap_walters/status/1252059946704830465","😠"
"NicuRn60","2020-04-19 19:22","0","0","This woman is a disgusting, elitist fraud. She will answer for her behavior at the gates of heaven!🧐🧐🧐🧐","","","","1252059928723959808","https://twitter.com/NicuRn60/status/1252059928723959808","🧐 😟 😠 😥"
"dreqjaa","2020-04-19 19:21","6","31","i miss being tan and pretty 😠 pic.twitter.com/kkRNm1bPLy","","","","1252059896134107136","https://twitter.com/dreqjaa/status/1252059896134107136","😠"
"SINFVLJEON","2020-04-19 19:21","0","0","*takes your heart and keeps it safe safe so it doesn't get damaged* 🥺🥺 take my love right now 🥺🥺🥺","","","","1252059868141412352","https://twitter.com/SINFVLJEON/status/1252059868141412352","🥺 ♥️ ♥️ 😠 ♥️"
"goldgiraffes","2020-04-19 19:21","0","5","I miss hugs. I can't remember the last time I had a hug.","","","","1252059864093863937","https://twitter.com/goldgiraffes/status/1252059864093863937",""
"jiminipityy","2020-04-19 19:21","0","0","aaaa bighit😠","","","","1252059863036727297","https://twitter.com/jiminipityy/status/1252059863036727297","😠"
"HockeyLW17","2020-04-19 19:21","0","1","You’re bragging about playing all this golf is really beginning to piss me off!😠  JK....I’m just envious!  Haven’t been allowed to play here in CA for 5 weeks!","","","","1252059830958747648","https://twitter.com/HockeyLW17/status/1252059830958747648","😠"
"Bridie_WA","2020-04-19 19:21","0","0","Oh great. What a waste of money travel insurance is then... 🙄🙄 pic.twitter.com/dvIyfT3nPT","","","","1252059816387702784","https://twitter.com/Bridie_WA/status/1252059816387702784","🙄 😠"
"Splashxgod","2020-04-19 19:21","1","0","Von really talking his shit 😠","","","","1252059807831543808","https://twitter.com/Splashxgod/status/1252059807831543808","😠"
"onlylwtghosts","2020-04-19 19:21","0","1","ok let me rephrase, go to sleep😠","","","","1252059778983112706","https://twitter.com/onlylwtghosts/status/1252059778983112706","😠"
"KJKGames","2020-04-19 19:21","0","0","Damn! Scottie was that underpaid!? Come on Jerry, pay the man you piece of shit! 😠 #TheLastDance","","","#TheLastDance","1252059765259337729","https://twitter.com/KJKGames/status/1252059765259337729","😠"
"1967Vandana","2020-04-19 19:21","0","0","Can someone ban the alphabets RIP...🙄🙄🙄🙄🙄","","","","1252059715057651712","https://twitter.com/1967Vandana/status/1252059715057651712","🙄 🤷🏻‍♂️ 🤦🏻‍♂️ 😠 😠"
"olives123","2020-04-19 19:21","0","0","She makes me ill, can’t stand listening to her. 😠","","","","1252059692244836353","https://twitter.com/olives123/status/1252059692244836353","😠"
"1Nasshj","2020-04-19 19:21","0","0","YOU created 'the shit' bruh!!! 😠😠","","","","1252059661458604033","https://twitter.com/1Nasshj/status/1252059661458604033","😠 😂"
"AghastFurious","2020-04-19 19:20","0","2","Any kind, ugh...🤦🏾‍♀️","","","","1252059649064398849","https://twitter.com/AghastFurious/status/1252059649064398849","🤦🏾‍♀️"
"taeshappines","2020-04-19 19:20","0","1","you too 😠😠","","","","1252059628726353921","https://twitter.com/taeshappines/status/1252059628726353921","😠 ❤️"
"HotpotatoK","2020-04-19 19:20","0","1","WDYM PEARL ABD MARINA NO😠 I live for their corny jokes","","","","1252059623961460736","https://twitter.com/HotpotatoK/status/1252059623961460736","😠"
"tinypotatodim","2020-04-19 19:20","0","0","Look if you have a problem with how I cope with my sadness you can tell it to my face instead of tweeting shade 😠😠😠😠😠","","","","1252059610556620800","https://twitter.com/tinypotatodim/status/1252059610556620800","😠 😠 😠 😠 😠"
"realitaehyung","2020-04-19 19:20","0","0","Yo I woke up too early for this and THE TEACHER WILL NOT EVEN TEACH US TODAY 😠","","","","1252059599550558208","https://twitter.com/realitaehyung/status/1252059599550558208","😠"
"CrymesTammy","2020-04-19 19:20","0","0","They had me 👻 ban sense February for giving people voices that their free speech is gone all I got was to make tweeter safer 👻 Then I see this they just let me back on 👻","","","","1252059596874792960","https://twitter.com/CrymesTammy/status/1252059596874792960","👻 🤔 😠"
"demisexei","2020-04-19 19:20","0","0","And people wonder why she deleted everything and blocked comments. 😠😠 pic.twitter.com/EZ5BjEeOUa","","","","1252059569217568770","https://twitter.com/demisexei/status/1252059569217568770","😠 🤦🏻‍♀️"
"essentialloil","2020-04-19 19:20","0","0","segreget itu buat nntn the world of the married lagi😠😠😠😠😠😠 pic.twitter.com/TyIPKlpf3V","","","","1252059557129416704","https://twitter.com/essentialloil/status/1252059557129416704","😠 😠 😠 😠 😠 😠"
"CateMciver","2020-04-19 19:20","0","0","Thanks just shared on FB but they said it was not fact based. 😠😠","","","","1252059522874695685","https://twitter.com/CateMciver/status/1252059522874695685","😠 😠"
"2503Amit","2020-04-19 19:20","0","0","No words. Really this is disgusting 😠","","","","1252059508957827073","https://twitter.com/2503Amit/status/1252059508957827073","😠"
"ChiefCovfefe","2020-04-19 19:20","1","8","Nah, she just wants us to #BeDead they're all monsters.","","","#BeDead","1252059506973999105","https://twitter.com/ChiefCovfefe/status/1252059506973999105",""
"Ruthedeze1","2020-04-19 19:20","0","0","Whatz all these nonsense na.. Can't u guys use ur data for somtin sensible.. must u copy every rubbish u see!😤😤","","","","1252059480566706176","https://twitter.com/Ruthedeze1/status/1252059480566706176","😤 😠"
"LadyxMauve","2020-04-19 19:20","0","1","Apologize 😭😭😭😭😭😭😭😭 or I’ll tell my mom 😭","","","","1252059459171618818","https://twitter.com/LadyxMauve/status/1252059459171618818","😭 😭 😭 😤 😤 😭 😭 😭 😠"
"Fancy_S1","2020-04-19 19:20","0","0","Omg I’m so irritated 😠","","","","1252059450627809282","https://twitter.com/Fancy_S1/status/1252059450627809282","😠"
"CoachJayUConn","2020-04-19 19:20","0","1","And how expensive they was lol.   I grabbed a pair when I was 13 and way back then they was 130.00 😱  All white with white A.I.R. on side MEAN😱","","","","1252059445288472581","https://twitter.com/CoachJayUConn/status/1252059445288472581","😱 😠"
"vijayashankara","2020-04-19 19:20","0","0","But we are not😠😠😠","","","","1252059433250615296","https://twitter.com/vijayashankara/status/1252059433250615296","😠 😠 😠"
"AghastFurious","2020-04-19 19:19","0","3","My mom does this, cheese and cookies. Together. 🤒🤒🤒","","","","1252059399515893760","https://twitter.com/AghastFurious/status/1252059399515893760","🤒 🤒 🤒"
"hheIIboy","2020-04-19 19:19","0","0","yes gimme 😠😠😠","","","","1252059394747047938","https://twitter.com/hheIIboy/status/1252059394747047938","😠 😠 😠"
"wooziversemp4","2020-04-19 19:19","0","0","my mom woke me up this morning and so help me if i don’t get my nap later i will snap😠","","","","1252059350400524289","https://twitter.com/wooziversemp4/status/1252059350400524289","😠"
"jaekuadrat","2020-04-19 19:19","0","0","LETS GET MORE INTERACTION^^ i’m suing😠😠","","","","1252059343115051008","https://twitter.com/jaekuadrat/status/1252059343115051008","😠 💚"
"HerPyrexVision","2020-04-19 19:19","0","1","He put writing assignments in my planner for this week 😠","","","","1252059339700961285","https://twitter.com/HerPyrexVision/status/1252059339700961285","😠"
"kusmogx","2020-04-19 19:19","0","0","SOOO dirty... I practically gasped when I heard that... Holy fuckin shit!","","","","1252059321610969089","https://twitter.com/kusmogx/status/1252059321610969089",""
"RaghavshettyR","2020-04-19 19:19","0","0","@UN @OfficeofUT @narendramodi @PMOIndia  #JusticeForHinduSadhus  #Palghar   Hang them... 😠","","@UN @OfficeofUT @narendramodi @PMOIndia","#JusticeForHinduSadhus #Palghar","1252059281727389696","https://twitter.com/RaghavshettyR/status/1252059281727389696","😠"
"lilacniall3rr","2020-04-19 19:19","0","0","pls someone leak hideaway and that other song that was leaked last year and just let me into the unreleased music vault 😠","","","","1252059262949490688","https://twitter.com/lilacniall3rr/status/1252059262949490688","😠"
"lovetown151","2020-04-19 19:19","0","0","Yup.  All of this. 😠  #TrumpLiesAmericansDiepic.twitter.com/xf1PnhWcD5","","","#TrumpLiesAmericansDiepic","1252059261254983680","https://twitter.com/lovetown151/status/1252059261254983680","😠"
"carolineisc00l","2020-04-19 19:18","0","1","mall we’re already friends 😠😠😠😠","","","","1252059154698690561","https://twitter.com/carolineisc00l/status/1252059154698690561","😠 💞 💖 💓"
"hobideku","2020-04-19 19:18","0","0","HE LITERALLY LOOKS LIKE 😠","","","","1252059116475834368","https://twitter.com/hobideku/status/1252059116475834368","😠"
"Sab_1908","2020-04-19 19:18","0","0","Molly get a MATURE Grip girl!!! #InsecureHBO — I like ol girl Candola","","","#InsecureHBO","1252059097526145024","https://twitter.com/Sab_1908/status/1252059097526145024"," 😠"
"HottestCold","2020-04-19 19:18","0","0","MJ can afford for this shit to not have commercials 😠😠😠","","","","1252059088525148165","https://twitter.com/HottestCold/status/1252059088525148165","😠 😠 😂"
"aoicrashkey","2020-04-19 19:18","0","1","dont wanna say ""i miss klavier"" for the millionth time but i miss klavier!!!!!!! 🥴🥴 i wanna play turnabout serenade!!!!!!!!! 🥴🥴🥴🥴🥴🥴🥴🥴🥴🥴","","","","1252059072355946496","https://twitter.com/aoicrashkey/status/1252059072355946496","🥴 🥴 🥴 🥴 🥴 😠 😠 😠 🥴 😠 🥴 😢"
"RobertJ98986257","2020-04-19 19:18","2","1","Americans @SpeakerPelosi @SenSchumer & the @DNC are outright traitors to our Republic & the American People - https://thehollywoodconservative.us/articles/pelosi-obstruction-could-cause-economic-havoc … Nov 3rd we must start the removal of these enemies to our Freedom for ourselves & future Generations 😠😠","","@SpeakerPelosi @SenSchumer @DNC","","1252059023932903424","https://twitter.com/RobertJ98986257/status/1252059023932903424","😠 😠"
"Kittykate1025","2020-04-19 19:18","0","0","@senatemajldr @GOPLeader STOP SUBSIDIZING STATES NOT RESOLVING THE HOMELESSNESS & SANCTUARY STATE B.S.  😠STOP WASTING AMERICAN TAXPAYERS MONEY ON THESE PITS!  We elected @realDonaldTrump  BECAUSE we hate being ripped off!  Thank u @RealJamesWoodshttps://twitter.com/RealJamesWoods/status/1251990610279403520 …","","@senatemajldr @GOPLeader @realDonaldTrump @RealJamesWoodshttps","","1252059003858718722","https://twitter.com/Kittykate1025/status/1252059003858718722","😠"
"stevezumbana","2020-04-19 19:18","0","0","Please give me my money back 😠😠@PopeyesChicken","","@PopeyesChicken","","1252058990219014144","https://twitter.com/stevezumbana/status/1252058990219014144","😠 🥺"
"haechanoneit","2020-04-19 19:18","0","1","mine and dees brain🙏🏼","","","","1252058976797237248","https://twitter.com/haechanoneit/status/1252058976797237248","🙏🏼"
"kacchako12130","2020-04-19 19:18","1","4","Don’t you just hate it when ppl follow you and then unfollow you?🙄 it gets on my nerves but also like??? Hurts????🙄🙄 pic.twitter.com/evJXFGrCKg","","","","1252058974372782080","https://twitter.com/kacchako12130/status/1252058974372782080","🙄 🥺 😠"
"tiannyy__","2020-04-19 19:18","0","0","Eyelashes should be protecting you from any shit to go to your eye but sometimes it also betrays you. 😠","","","","1252058971633889281","https://twitter.com/tiannyy__/status/1252058971633889281","😠"
"LummoxKing","2020-04-19 19:18","0","1","That's no way to talk to a war hero 😠","","","","1252058971587973120","https://twitter.com/LummoxKing/status/1252058971587973120","😠"
"nctdyo","2020-04-19 19:18","0","0","Its doyoung😠","","","","1252058943292968960","https://twitter.com/nctdyo/status/1252058943292968960","😠"
"taemtaey","2020-04-19 19:18","0","1","You better stay in your lane! That's my MAN JUICE 😠😠😠 pic.twitter.com/i82FNQk7QO","","","","1252058938826260481","https://twitter.com/taemtaey/status/1252058938826260481","😠 💪🏽 💪🏽"
"norenjeon","2020-04-19 19:18","0","0","WHATEVERRRRR I'LL MAKE SURE IMMA GET YOUUUUUUUUUUUU 😠 pic.twitter.com/Z9SgJ8xuoW","","","","1252058932442394624","https://twitter.com/norenjeon/status/1252058932442394624","😠"
"sultyyyy","2020-04-19 19:17","0","0","I believe in you 😠","","","","1252058900922339328","https://twitter.com/sultyyyy/status/1252058900922339328","😠"
"imjkaushik","2020-04-19 19:17","0","0","@HMOIndia @PMOIndia @narendramodi @CMOMaharashtra   What is this going on in Maharashtra ?  Sashu is holding policeman hand like a child to save him from the mob and that policeman get rid of Sadhu and leave him in that mob...Just can not express my anger in words 😠😠😠 pic.twitter.com/WpB6XN2Ue3","","@HMOIndia @PMOIndia @narendramodi @CMOMaharashtra","","1252058888117145602","https://twitter.com/imjkaushik/status/1252058888117145602","😠 😠 😠"
"vmonsss","2020-04-19 19:17","0","0","huh i didn’t even see😠","","","","1252058855749623808","https://twitter.com/vmonsss/status/1252058855749623808","😠"
"Yesus20292650","2020-04-19 19:17","0","0","Tremendo es ish 😠","","","","1252058847709138945","https://twitter.com/Yesus20292650/status/1252058847709138945","😠"
"goddessJ26","2020-04-19 19:17","0","0","send😠😠","","","","1252058833536647173","https://twitter.com/goddessJ26/status/1252058833536647173","😠 😠"
"DakotaSomervill","2020-04-19 19:17","1","1","😠Shame on you Denver!","","","","1252058818357452800","https://twitter.com/DakotaSomervill/status/1252058818357452800","😠"
"sxdkxnk","2020-04-19 19:17","0","0","No games tonight 😠","","","","1252058769737093121","https://twitter.com/sxdkxnk/status/1252058769737093121","😠"
"LIKIUSJ","2020-04-19 19:17","0","0","Whole of Africa should blacklist these thugs 😠 https://twitter.com/AfricaFactsZone/status/1251953554685865985 …","","","","1252058698471673856","https://twitter.com/LIKIUSJ/status/1252058698471673856","😠"
"Hobi06437021","2020-04-19 19:17","0","1","So did I so move aside👊👊","","","","1252058659150073856","https://twitter.com/Hobi06437021/status/1252058659150073856","👊 😠"
"likeniggason","2020-04-19 19:16","0","0","alpha threw girl what new irl we send i way out 😠","","","","1252058635318046720","https://twitter.com/likeniggason/status/1252058635318046720","😠"
"princeaviinash","2020-04-19 19:16","0","0","Chup re madarchod 😠","","","","1252058631002079232","https://twitter.com/princeaviinash/status/1252058631002079232","😠"
"SylveeJones","2020-04-19 19:16","0","0","if issa and lawrence end up hooking up this season 😠😠  #InsecureHBO😠","","","#InsecureHBO","1252058614040231937","https://twitter.com/SylveeJones/status/1252058614040231937","😠 😤 "
"doumxa","2020-04-19 19:16","0","0","i looveee you so so mucho vodey, be w me always ya? 😠😠","","","","1252058583732109313","https://twitter.com/doumxa/status/1252058583732109313","😠 🖤"
"GokuSomnath","2020-04-19 19:16","0","0","I got future transforming Gohan , in this summon.😠😠😠. Always bad luck.","","","","1252058568594866176","https://twitter.com/GokuSomnath/status/1252058568594866176","😠 😠 😠"
"Ottobot_Prime","2020-04-19 19:16","0","1","Damn, I missed the Kirby gameplay 😠","","","","1252058548802146304","https://twitter.com/Ottobot_Prime/status/1252058548802146304","😠"
"harimaukinci","2020-04-19 19:16","0","0","bacot lo 😠","","","","1252058542149742592","https://twitter.com/harimaukinci/status/1252058542149742592","😠"
"_Kauanny__","2020-04-19 19:16","0","0","IVVYYYYYYYYYYYY!!!!!","","","","1252058525423095808","https://twitter.com/_Kauanny__/status/1252058525423095808",""
"JuniorLozano_","2020-04-19 19:16","0","1","I wanna play guitar hero again 😠","","","","1252058504052895744","https://twitter.com/JuniorLozano_/status/1252058504052895744","😠"
"kusmogx","2020-04-19 19:16","0","0","My goodness.... I don't blame him for being angry and frustrated.","","","","1252058472809709578","https://twitter.com/kusmogx/status/1252058472809709578",""
"wendyangkalem94","2020-04-19 19:16","0","0","Knock knock!    Dear my beloved @olihyee you are really loveable, such an angel, and I love you sooo matcha ♡ Tell me what ur feelin' rn pweaaase, I will waiting for your beautiful smile :>pic.twitter.com/DIaPnZCICZ","","@olihyee","","1252058467679956992","https://twitter.com/wendyangkalem94/status/1252058467679956992",""
"divineminyoonji","2020-04-19 19:16","0","0","love how yoongis a sh0oter for joon... hobi too.. but he sho0ts flowers 😠😠😠 https://twitter.com/lesbianjoonie_/status/1250449559890857985 …","","","","1252058419650981888","https://twitter.com/divineminyoonji/status/1252058419650981888","😠 🌺 🌺"
"mrajanemanzon","2020-04-19 19:16","0","0","lmao i put barako coffee in my mug and mixed it w sugar and creamer and complained why it tasted bitter, ohayo!!! 😠","","","","1252058415221731328","https://twitter.com/mrajanemanzon/status/1252058415221731328","😠"
"daisysehni","2020-04-19 19:15","0","0","yeah sure 😠","","","","1252058375170543618","https://twitter.com/daisysehni/status/1252058375170543618","😠"
"Whynotgowild","2020-04-19 19:15","0","1","They would, but we can’t wait how ever long it would take them to do it. And who knows if they would ring the bell that time either. 😠","","","","1252058349014618112","https://twitter.com/Whynotgowild/status/1252058349014618112","😠"
"LadyxMauve","2020-04-19 19:15","0","1","You know it’s true. Just accept it 😠","","","","1252058314160160776","https://twitter.com/LadyxMauve/status/1252058314160160776","😠"
"GreatLakeEmcee","2020-04-19 19:15","0","0","RIDICULOUSNESS!! STUPIDITY!! 😠😠 https://news.yahoo.com/canadian-police-look-shooter-possibly-135549328.html?soc_src=yahooapp …","","","","1252058307285712897","https://twitter.com/GreatLakeEmcee/status/1252058307285712897","😠 👎🏾"
"smeckIessbitch","2020-04-19 19:15","0","1","DONT DISRESPECT 5SOS like that 😠","","","","1252058294232985600","https://twitter.com/smeckIessbitch/status/1252058294232985600","😠"
"kusmogx","2020-04-19 19:15","0","0","But man, that 91 contract. Holy fuckin shit. Only 18 mil for 7 years?!?!?","","","","1252058289699008518","https://twitter.com/kusmogx/status/1252058289699008518",""
"ChiefCovfefe","2020-04-19 19:15","0","0","@VP is lying because he felt the need to filibuster Chuck Todd. Chuck of course weakly took let it play and didn't challenge a damn thing.","","@VP","","1252058286930698240","https://twitter.com/ChiefCovfefe/status/1252058286930698240",""
"RealTomBergJr","2020-04-19 19:15","0","0","#pedogate2020  Pure Evil!😠  https://m.youtube.com/watch?v=-yogqXui6l8 …https://twitter.com/EyesOnQ/status/1252029488826847238 …","","","#pedogate2020","1252058272883933186","https://twitter.com/RealTomBergJr/status/1252058272883933186","😠"
"Happyboater1","2020-04-19 19:15","0","1","No Way!!! 😮 You'd have to put it in my Cold Dead Hand!!! 😮😮😮😮","","","","1252058246887755779","https://twitter.com/Happyboater1/status/1252058246887755779","😮 😳 😰 😠 😡"
"Darla_Crane","2020-04-19 19:15","0","2","Not great. I had an issue withv my order but your stores aren't answering their phones lately. 😠","","","","1252058211969978368","https://twitter.com/Darla_Crane/status/1252058211969978368","😠"
"kusmogx","2020-04-19 19:15","0","0","LOL that had me cracking up... Oak, man...","","","","1252058153203662853","https://twitter.com/kusmogx/status/1252058153203662853",""
"JusPaul202","2020-04-19 19:14","0","0","Oh my bad this joint still on Lls I was mad 😠","","","","1252058145750466562","https://twitter.com/JusPaul202/status/1252058145750466562","😠"
"MPX_Trader","2020-04-19 19:14","0","0","how can she be granted bail? 😠 https://twitter.com/9NewsMelb/status/1252057108788457472 …","","","","1252058134593458176","https://twitter.com/MPX_Trader/status/1252058134593458176","😠"
"sherelleigh","2020-04-19 19:14","0","0","123. Guardians of the Galaxy Vol. 2 (2017): 9/10. (rewatch). The Guardians are the best. When that guy stomped on baby Groot I fully wanted to murder him 😠. If they kill Rocket in the next one I will riot pic.twitter.com/qeOXy2PNiP","","","","1252058092625375248","https://twitter.com/sherelleigh/status/1252058092625375248","😠"
"catsqts","2020-04-19 19:14","0","8","i wish i had a higher voice tone thing like it sounds like kinda like a small amoutn og  low most of the time i want a higher voice !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!grrrrr😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥>:(","","","","1252058089718677505","https://twitter.com/catsqts/status/1252058089718677505","😥 😡 🤬 🤬 🤬 🤬 😠 😠 😠 😠 😠 😠 😠 😠 😤 😤 😤 😤"
"RaghavshettyR","2020-04-19 19:14","0","0","#JusticeForHinduSadhus  #Palghar  @AUThackeray @OfficeofUT   Hang them.... 😠😠😠😠","","@AUThackeray @OfficeofUT","#JusticeForHinduSadhus #Palghar","1252058072933154816","https://twitter.com/RaghavshettyR/status/1252058072933154816","😠 😠 😠 😠"
"jeonggucci","2020-04-19 19:14","0","1","what about europe 😠","","","","1252058052607520772","https://twitter.com/jeonggucci/status/1252058052607520772","😠"
"PEACHYYTAE_","2020-04-19 19:14","0","1","i never lie, hmph 😠","","","","1252058049004658690","https://twitter.com/PEACHYYTAE_/status/1252058049004658690","😠"
"kusmogx","2020-04-19 19:14","0","0","Oh my goodness.... Yikes!","","","","1252058022999994368","https://twitter.com/kusmogx/status/1252058022999994368",""
"bonenzobaby","2020-04-19 19:14","0","0","WHY DOES MERLIN ALWAYS FIND A WAY TO MAKE ME CRY 😠😠 especially Gwaine, Merlin, Lancelot, and Gwen/Arthur 😠😠😠😠😠😠😠😠😠😠 pic.twitter.com/hp1dlvJyfP","","","","1252058011528462337","https://twitter.com/bonenzobaby/status/1252058011528462337","😠 😠 😠 😠 😠 😠 😠 😠 😠 😠 😠 😠"
"jonypndit1920","2020-04-19 19:14","0","1","We have not seen the intoxication of such a power till today, in which our own faith is drowned... really never seen such a big blur on the name of Hindutva...they always cry hindutva hindutva ... In actual what is inside of them ..we can see clearly today...😠😠😠😠😠","","","","1252057959107981314","https://twitter.com/jonypndit1920/status/1252057959107981314","😠 😠 😠 😠 😠"
"softiekaitt","2020-04-19 19:14","0","1","STOP ADVERTISING! 😠","","","","1252057956117385216","https://twitter.com/softiekaitt/status/1252057956117385216","😠"
"JLynnVee","2020-04-19 19:14","0","1","My ex says he's leaving if Trump is reelected. Can't wait. Told him I'd help him pack. So glad I divorced him 7 yrs ago! He can't give 1 good  reason on not voting 4 Trump except he doesn't like him. Asked y & he gets 😠 😠 😠WOW 😠 😠 😠 my mind. Y do they get mad?","","","","1252057937805262853","https://twitter.com/JLynnVee/status/1252057937805262853","😠 😲 😳 ✝ ✝ ✝"
"kuroosoe","2020-04-19 19:14","0","0","i want to 🍻 with my babe 🍻🍻🍻🍻","","","","1252057930892894209","https://twitter.com/kuroosoe/status/1252057930892894209","🍻 🥺 👉 😠 😠"
"Sid18672054","2020-04-19 19:14","0","0","Funfact ...his nose is so up his arse he can smell his bs all the time 😠","","","","1252057930494554113","https://twitter.com/Sid18672054/status/1252057930494554113","😠"
"vero_munozc","2020-04-19 19:14","0","1","Lacra 😠","","","","1252057905358082053","https://twitter.com/vero_munozc/status/1252057905358082053","😠"
"KneeKwartei","2020-04-19 19:13","0","1","Stewpid or stoopid.  Regardless.  I didn't ask.  😠😠 pic.twitter.com/Q7f9rdq7w1","","","","1252057895786565632","https://twitter.com/KneeKwartei/status/1252057895786565632","😠 😝"
"Cobbsworld","2020-04-19 19:13","0","1","Damn trump acts so stupid and childish He would be funny, if he hadn't already endangered so many lives!😠😠😠. Although, he can't help but interact in a very comical and deceptive manner.","","","","1252057885930147845","https://twitter.com/Cobbsworld/status/1252057885930147845","😠 😡 😤"
"Amit45289814","2020-04-19 19:13","0","0","@CMOMaharashtra @PMOIndia     This is happening with the people Wearing 'Bhagwa'  @PMOIndia Sir please Take action otherwise they will brutality murder our Sadhu Sant 😠😠😠😠","","@CMOMaharashtra @PMOIndia @PMOIndia","","1252057865025536001","https://twitter.com/Amit45289814/status/1252057865025536001","😠 😠 😠 😠"
"uwucliffe","2020-04-19 19:13","0","0","why are there no kija mmd models 😠😠😠","","","","1252057853256294400","https://twitter.com/uwucliffe/status/1252057853256294400","😠 😠 😠"
"zhiraldo","2020-04-19 19:13","0","0","When you see #GOAT trending and immediately click thinking is @Eminem 😠 pic.twitter.com/BBNCM1Qy0s","","@Eminem","#GOAT","1252057851348074498","https://twitter.com/zhiraldo/status/1252057851348074498","😠"
"GQnowSC","2020-04-19 19:13","0","0","4 million of 328.2 million 🇺🇸 Americans tested but let’s reopen 🇺🇸 🇺🇸 🇺🇸 🇺🇸 even Cuomo stated every 10 are infecting 9 so we are getting better 🇺🇸 🇺🇸 🇺🇸 🇺🇸 ...reopen 🇺🇸🇺🇸🇺🇸🇺🇸 pic.twitter.com/f9Zge7ylkM","","","","1252057812836012032","https://twitter.com/GQnowSC/status/1252057812836012032","🇺🇸 🤦🏻‍♂️ 🤦🏻‍♂️ 🤦🏻‍♂️ 🤦🏻‍♂️ 🤦🏻‍♂️ 🤦🏻‍♂️ 🤦🏻‍♂️ 🤦🏻‍♂️ 😠 😣 😖 🤯"
"leosimha","2020-04-19 19:13","0","1","Who are those Mobs? Why did the police handover and was being a mute spectator by not protecting the innocents? 😠😠😠 Take actions immediately! #MobLynching","","","#MobLynching","1252057795349762048","https://twitter.com/leosimha/status/1252057795349762048","😠 😡 🤬"
"DomSDickey","2020-04-19 19:13","0","1","I would’ve been ready to fight 😠","","","","1252057790866247683","https://twitter.com/DomSDickey/status/1252057790866247683","😠"
"Rynappel","2020-04-19 19:13","0","0","camera manipulation script just broke 😠 having a trash day","","","","1252057766488870912","https://twitter.com/Rynappel/status/1252057766488870912","😠"
"haechanoneit","2020-04-19 19:13","0","0","you'll leave in ten minutes again","","","","1252057745056051201","https://twitter.com/haechanoneit/status/1252057745056051201",""
"ChiefCovfefe","2020-04-19 19:13","0","1","Doing our best.","","","","1252057737556643841","https://twitter.com/ChiefCovfefe/status/1252057737556643841",""
"maddisorbet","2020-04-19 19:13","0","0","bad night 😠😠","","","","1252057714324357120","https://twitter.com/maddisorbet/status/1252057714324357120","😠 😠"
"nia_deon","2020-04-19 19:13","0","0","Why tf she have 13k following ... she don’t even follow any of them and she’s racist, TF 😠","","","","1252057702097915905","https://twitter.com/nia_deon/status/1252057702097915905","😠"
"MissTlowb","2020-04-19 19:13","0","0","Okay who asked for your opinion? 😠😠","","","","1252057674830827520","https://twitter.com/MissTlowb/status/1252057674830827520","😠 😠"
"nadyainestafya_","2020-04-19 19:13","0","0","woe racun!😠","","","","1252057670384668672","https://twitter.com/nadyainestafya_/status/1252057670384668672","😠"
"Rainbowlover25","2020-04-19 19:13","0","0","Cruchyroll messing up my Dr. Stone 😠","","","","1252057660993736704","https://twitter.com/Rainbowlover25/status/1252057660993736704","😠"
"cIoudykoos","2020-04-19 19:13","0","0","ITS SO CUTE😠😠","","","","1252057659823529985","https://twitter.com/cIoudykoos/status/1252057659823529985","😠 😠"
"PageStealer","2020-04-19 19:12","0","0","I am so sick of Zoey making EVERYTHING about her, as usual! 😠 #ZoeysPlaylist","","","#ZoeysPlaylist","1252057638768128001","https://twitter.com/PageStealer/status/1252057638768128001","😠"
"teneroboyguedes","2020-04-19 19:12","0","0","I don't sleep 'cause when I do  All my dreams are dreams of you","","","","1252057607700983809","https://twitter.com/teneroboyguedes/status/1252057607700983809",""
